area_id,source,calendar_quarter,sex,age_group,population,asfr
MWI_4_1,Census 2018,CY2018Q2,male,05-09,17898.938150664268,
MWI_4_1,Census 2018,CY2018Q2,male,10-14,17543.80314668263,
MWI_4_1,Census 2018,CY2018Q2,male,15-19,13858.841735687283,
MWI_4_1,Census 2018,CY2018Q2,male,20-24,10515.140658963774,
MWI_4_1,Census 2018,CY2018Q2,male,25-29,7523.601702389177,
MWI_4_1,Census 2018,CY2018Q2,male,30-34,6555.99960954301,
MWI_4_1,Census 2018,CY2018Q2,male,35-39,5514.792987242025,
MWI_4_1,Census 2018,CY2018Q2,male,40-44,4757.131114566175,
MWI_4_1,Census 2018,CY2018Q2,male,45-49,3827.449542139666,
MWI_4_1,Census 2018,CY2018Q2,male,50-54,2964.1942470063163,
MWI_4_1,Census 2018,CY2018Q2,male,55-59,2099.576194434626,
MWI_4_1,Census 2018,CY2018Q2,male,60-64,1533.9841324530973,
MWI_4_1,Census 2018,CY2018Q2,male,65-69,1325.1988363760686,
MWI_4_1,Census 2018,CY2018Q2,male,70-74,961.5910214149108,
MWI_4_1,Census 2018,CY2018Q2,male,75-79,846.1772370500818,
MWI_4_1,Census 2018,CY2018Q2,male,80+,920.1177308659755,
MWI_4_1,Census 2018,CY2019Q2,female,00-04,15737.524185415237,
MWI_4_1,Census 2018,CY2019Q2,female,05-09,18574.8339741405,
MWI_4_1,Census 2018,CY2019Q2,female,10-14,19706.662548871303,
MWI_4_1,Census 2018,CY2019Q2,female,15-19,14537.410159244686,0.13879774293552355
MWI_4_1,Census 2018,CY2019Q2,female,20-24,11730.516232955275,0.2378845188896229
MWI_4_1,Census 2018,CY2019Q2,female,25-29,8379.810851802502,0.20482819080303238
MWI_4_1,Census 2018,CY2019Q2,female,30-34,7907.059834717256,0.1722781172713802
MWI_4_1,Census 2018,CY2019Q2,female,35-39,6052.0384790222415,0.12253678900714564
MWI_4_1,Census 2018,CY2019Q2,female,40-44,4824.472206217471,0.058952279386372
MWI_4_1,Census 2018,CY2019Q2,female,45-49,3954.451247227416,0.02427366595140803
MWI_4_1,Census 2018,CY2019Q2,female,50-54,3339.940226445548,
MWI_4_1,Census 2018,CY2019Q2,female,55-59,2438.6413660645103,
MWI_4_1,Census 2018,CY2019Q2,female,60-64,1789.7602478448248,
MWI_4_1,Census 2018,CY2019Q2,female,65-69,1670.6066358516573,
MWI_4_1,Census 2018,CY2019Q2,female,70-74,1148.0464057122658,
MWI_4_1,Census 2018,CY2019Q2,female,75-79,1054.166777738691,
MWI_4_1,Census 2018,CY2019Q2,female,80+,1250.2556199267513,
MWI_4_1,Census 2018,CY2019Q2,male,00-04,15328.300589156022,
MWI_4_1,Census 2018,CY2019Q2,male,05-09,17956.178182738928,
MWI_4_1,Census 2018,CY2019Q2,male,10-14,19337.760614790917,
MWI_4_1,Census 2018,CY2019Q2,male,15-19,14182.747648623057,
MWI_4_1,Census 2018,CY2019Q2,male,20-24,10678.664294746764,
MWI_4_1,Census 2018,CY2019Q2,male,25-29,7689.133147446169,
MWI_4_1,Census 2018,CY2019Q2,male,30-34,7143.544561233429,
MWI_4_1,Census 2018,CY2019Q2,male,35-39,5953.388779411006,
MWI_4_1,Census 2018,CY2019Q2,male,40-44,4921.964433796579,
MWI_4_1,Census 2018,CY2019Q2,male,45-49,3903.676071064077,
MWI_4_1,Census 2018,CY2019Q2,male,50-54,3061.1378587170902,
MWI_4_1,Census 2018,CY2019Q2,male,55-59,2184.1565767171287,
MWI_4_1,Census 2018,CY2019Q2,male,60-64,1609.6085790724949,
MWI_4_1,Census 2018,CY2019Q2,male,65-69,1450.2380406293437,
MWI_4_1,Census 2018,CY2019Q2,male,70-74,967.6205732384036,
MWI_4_1,Census 2018,CY2019Q2,male,75-79,863.9407038026575,
MWI_4_1,Census 2018,CY2019Q2,male,80+,927.4494215741237,
MWI_4_1,Census 2018,CY2020Q2,female,00-04,15410.475106532987,
MWI_4_1,Census 2018,CY2020Q2,female,05-09,18790.682206575228,
MWI_4_1,Census 2018,CY2020Q2,female,10-14,21362.936413945277,
MWI_4_1,Census 2018,CY2020Q2,female,15-19,14776.005288614091,0.1394918179928713
MWI_4_1,Census 2018,CY2020Q2,female,20-24,12065.806739270005,0.24043028465681457
MWI_4_1,Census 2018,CY2020Q2,female,25-29,8366.80251474312,0.20773777946568195
MWI_4_1,Census 2018,CY2020Q2,female,30-34,8705.183340623318,0.1754516244343659
MWI_4_1,Census 2018,CY2020Q2,female,35-39,6289.078991170816,0.12424184079960066
MWI_4_1,Census 2018,CY2020Q2,female,40-44,4806.31985222141,0.06004484136266776
MWI_4_1,Census 2018,CY2020Q2,female,45-49,4010.372601062747,0.0247240223315061
MWI_4_1,Census 2018,CY2020Q2,female,50-54,3526.881289406878,
MWI_4_1,Census 2018,CY2020Q2,female,55-59,2540.375945212287,
MWI_4_1,Census 2018,CY2020Q2,female,60-64,1881.2067615488088,
MWI_4_1,Census 2018,CY2020Q2,female,65-69,1783.0489713374639,
MWI_4_1,Census 2018,CY2020Q2,female,70-74,1125.2992622444078,
MWI_4_1,Census 2018,CY2020Q2,female,75-79,1087.204510831754,
MWI_4_1,Census 2018,CY2020Q2,female,80+,1354.261575546686,
MWI_4_1,Census 2018,CY2020Q2,male,00-04,14910.356844849013,
MWI_4_1,Census 2018,CY2020Q2,male,05-09,18027.777241969732,
MWI_4_1,Census 2018,CY2020Q2,male,10-14,21226.32276907192,
MWI_4_1,Census 2018,CY2020Q2,male,15-19,14505.930516758044,
MWI_4_1,Census 2018,CY2020Q2,male,20-24,10833.922848321388,
MWI_4_1,Census 2018,CY2020Q2,male,25-29,7795.647434521639,
MWI_4_1,Census 2018,CY2020Q2,male,30-34,7804.067039995599,
MWI_4_1,Census 2018,CY2020Q2,male,35-39,6509.2132838968255,
MWI_4_1,Census 2018,CY2020Q2,male,40-44,5093.754704061705,
MWI_4_1,Census 2018,CY2020Q2,male,45-49,3975.739374033006,
MWI_4_1,Census 2018,CY2020Q2,male,50-54,3135.251169757686,
MWI_4_1,Census 2018,CY2020Q2,male,55-59,2284.8884686157767,
MWI_4_1,Census 2018,CY2020Q2,male,60-64,1671.9987139774505,
MWI_4_1,Census 2018,CY2020Q2,male,65-69,1616.5810738494706,
MWI_4_1,Census 2018,CY2020Q2,male,70-74,963.3264475038242,
MWI_4_1,Census 2018,CY2020Q2,male,75-79,901.7276370612253,
MWI_4_1,Census 2018,CY2020Q2,male,80+,930.1107494217875,
MWI_4_1,Census 2018,CY2021Q2,female,00-04,15077.057480522475,
MWI_4_1,Census 2018,CY2021Q2,female,05-09,19002.404796803152,
MWI_4_1,Census 2018,CY2021Q2,female,10-14,23167.993590817667,
MWI_4_1,Census 2018,CY2021Q2,female,15-19,14976.12960631242,
MWI_4_1,Census 2018,CY2021Q2,female,20-24,12439.501377446113,
MWI_4_1,Census 2018,CY2021Q2,female,25-29,8272.986368073538,
MWI_4_1,Census 2018,CY2021Q2,female,30-34,9581.30520609667,
MWI_4_1,Census 2018,CY2021Q2,female,35-39,6603.096688427816,
MWI_4_1,Census 2018,CY2021Q2,female,40-44,4786.815433143063,
MWI_4_1,Census 2018,CY2021Q2,female,45-49,4038.8903242501447,
MWI_4_1,Census 2018,CY2021Q2,female,50-54,3720.3347411981435,
MWI_4_1,Census 2018,CY2021Q2,female,55-59,2638.1310204098304,
MWI_4_1,Census 2018,CY2021Q2,female,60-64,1984.1003252180783,
MWI_4_1,Census 2018,CY2021Q2,female,65-69,1922.7851189578287,
MWI_4_1,Census 2018,CY2021Q2,female,70-74,1102.4477629998212,
MWI_4_1,Census 2018,CY2021Q2,female,75-79,1119.7096864190296,
MWI_4_1,Census 2018,CY2021Q2,female,80+,1464.5473510266713,
MWI_4_1,Census 2018,CY2021Q2,male,00-04,14492.245484540297,
MWI_4_1,Census 2018,CY2021Q2,male,05-09,18090.26418100709,
MWI_4_1,Census 2018,CY2021Q2,male,10-14,23248.31644707166,
MWI_4_1,Census 2018,CY2021Q2,male,15-19,14826.010435876664,
MWI_4_1,Census 2018,CY2021Q2,male,20-24,10984.863268512623,
MWI_4_1,Census 2018,CY2021Q2,male,25-29,7846.947790383696,
MWI_4_1,Census 2018,CY2021Q2,male,30-34,8515.196743344903,
MWI_4_1,Census 2018,CY2021Q2,male,35-39,7185.987221137076,
MWI_4_1,Census 2018,CY2021Q2,male,40-44,5303.30231927169,
MWI_4_1,Census 2018,CY2021Q2,male,45-49,4041.0688859656743,
MWI_4_1,Census 2018,CY2021Q2,male,50-54,3195.521412747975,
MWI_4_1,Census 2018,CY2021Q2,male,55-59,2384.2138850961464,
MWI_4_1,Census 2018,CY2021Q2,male,60-64,1739.833715363984,
MWI_4_1,Census 2018,CY2021Q2,male,65-69,1799.6445996349712,
MWI_4_1,Census 2018,CY2021Q2,male,70-74,975.180800134316,
MWI_4_1,Census 2018,CY2021Q2,male,75-79,939.7051872819775,
MWI_4_1,Census 2018,CY2021Q2,male,80+,929.2915204945147,
MWI_4_1,Census 2018,CY2022Q2,female,00-04,14736.780178448462,
MWI_4_1,Census 2018,CY2022Q2,female,05-09,19198.194542249006,
MWI_4_1,Census 2018,CY2022Q2,female,10-14,25143.081835433444,
MWI_4_1,Census 2018,CY2022Q2,female,15-19,15147.139099365595,
MWI_4_1,Census 2018,CY2022Q2,female,20-24,12799.464042859812,
MWI_4_1,Census 2018,CY2022Q2,female,25-29,8191.800954693202,
MWI_4_1,Census 2018,CY2022Q2,female,30-34,10408.454415264085,
MWI_4_1,Census 2018,CY2022Q2,female,35-39,7026.228738464458,
MWI_4_1,Census 2018,CY2022Q2,female,40-44,4789.080351886855,
MWI_4_1,Census 2018,CY2022Q2,female,45-49,4047.1242272417094,
MWI_4_1,Census 2018,CY2022Q2,female,50-54,3897.231385893158,
MWI_4_1,Census 2018,CY2022Q2,female,55-59,2758.0291756434845,
MWI_4_1,Census 2018,CY2022Q2,female,60-64,2078.7838464916313,
MWI_4_1,Census 2018,CY2022Q2,female,65-69,2077.2773781315364,
MWI_4_1,Census 2018,CY2022Q2,female,70-74,1093.6862917871683,
MWI_4_1,Census 2018,CY2022Q2,female,75-79,1144.5406706088809,
MWI_4_1,Census 2018,CY2022Q2,female,80+,1588.892722357827,
MWI_4_1,Census 2018,CY2022Q2,male,00-04,14071.836839210731,
MWI_4_1,Census 2018,CY2022Q2,male,05-09,18141.26851419176,
MWI_4_1,Census 2018,CY2022Q2,male,10-14,25423.729347702643,
MWI_4_1,Census 2018,CY2022Q2,male,15-19,15135.064711401286,
MWI_4_1,Census 2018,CY2022Q2,male,20-24,11121.100871906521,
MWI_4_1,Census 2018,CY2022Q2,male,25-29,7891.276579797072,
MWI_4_1,Census 2018,CY2022Q2,male,30-34,9208.849610993591,
MWI_4_1,Census 2018,CY2022Q2,male,35-39,7995.895435109595,
MWI_4_1,Census 2018,CY2022Q2,male,40-44,5575.864504770798,
MWI_4_1,Census 2018,CY2022Q2,male,45-49,4110.890983805123,
MWI_4_1,Census 2018,CY2022Q2,male,50-54,3246.9772400496404,
MWI_4_1,Census 2018,CY2022Q2,male,55-59,2470.473097758814,
MWI_4_1,Census 2018,CY2022Q2,male,60-64,1806.3775424603703,
MWI_4_1,Census 2018,CY2022Q2,male,65-69,2002.5504263764647,
MWI_4_1,Census 2018,CY2022Q2,male,70-74,1002.1787396598155,
MWI_4_1,Census 2018,CY2022Q2,male,75-79,978.8414437075426,
MWI_4_1,Census 2018,CY2022Q2,male,80+,927.8391161212058,
MWI_4_1,Census 2018,CY2023Q2,female,00-04,14388.65679002465,
MWI_4_1,Census 2018,CY2023Q2,female,05-09,19381.415372812186,
MWI_4_1,Census 2018,CY2023Q2,female,10-14,27295.334169084475,
MWI_4_1,Census 2018,CY2023Q2,female,15-19,15312.952585955065,
MWI_4_1,Census 2018,CY2023Q2,female,20-24,13104.128078962041,
MWI_4_1,Census 2018,CY2023Q2,female,25-29,8169.052586496153,
MWI_4_1,Census 2018,CY2023Q2,female,30-34,11102.769221439925,
MWI_4_1,Census 2018,CY2023Q2,female,35-39,7575.361680722748,
MWI_4_1,Census 2018,CY2023Q2,female,40-44,4830.2570578971645,
MWI_4_1,Census 2018,CY2023Q2,female,45-49,4035.254566461775,
MWI_4_1,Census 2018,CY2023Q2,female,50-54,4047.2826103300235,
MWI_4_1,Census 2018,CY2023Q2,female,55-59,2887.373683956073,
MWI_4_1,Census 2018,CY2023Q2,female,60-64,2182.5592344730185,
MWI_4_1,Census 2018,CY2023Q2,female,65-69,2246.123391665819,
MWI_4_1,Census 2018,CY2023Q2,female,70-74,1101.0940016351378,
MWI_4_1,Census 2018,CY2023Q2,female,75-79,1157.410039278612,
MWI_4_1,Census 2018,CY2023Q2,female,80+,1729.5197108028915,
MWI_4_1,Census 2018,CY2023Q2,male,00-04,13648.783366160953,
MWI_4_1,Census 2018,CY2023Q2,male,05-09,18176.013055939224,
MWI_4_1,Census 2018,CY2023Q2,male,10-14,27800.10491823601,
MWI_4_1,Census 2018,CY2023Q2,male,15-19,15395.861852131706,
MWI_4_1,Census 2018,CY2023Q2,male,20-24,11254.508898399914,
MWI_4_1,Census 2018,CY2023Q2,male,25-29,7937.489506610532,
MWI_4_1,Census 2018,CY2023Q2,male,30-34,9849.566206673011,
MWI_4_1,Census 2018,CY2023Q2,male,35-39,8939.949951309536,
MWI_4_1,Census 2018,CY2023Q2,male,40-44,5940.42762661475,
MWI_4_1,Census 2018,CY2023Q2,male,45-49,4188.91287306324,
MWI_4_1,Census 2018,CY2023Q2,male,50-54,3281.615411215233,
MWI_4_1,Census 2018,CY2023Q2,male,55-59,2546.7828435598085,
MWI_4_1,Census 2018,CY2023Q2,male,60-64,1882.3333288198758,
MWI_4_1,Census 2018,CY2023Q2,male,65-69,2207.9496294177243,
MWI_4_1,Census 2018,CY2023Q2,male,70-74,1055.0102297587118,
MWI_4_1,Census 2018,CY2023Q2,male,75-79,1013.3941767133699,
MWI_4_1,Census 2018,CY2023Q2,male,80+,927.5091743691924,
MWI_4_1,Census 2018,CY2024Q2,female,00-04,14051.292447139262,
MWI_4_1,Census 2018,CY2024Q2,female,05-09,19552.845044908816,
MWI_4_1,Census 2018,CY2024Q2,female,10-14,28484.412620495466,
MWI_4_1,Census 2018,CY2024Q2,female,15-19,16370.655853375842,
MWI_4_1,Census 2018,CY2024Q2,female,20-24,13342.568465637536,
MWI_4_1,Census 2018,CY2024Q2,female,25-29,8219.397149070057,
MWI_4_1,Census 2018,CY2024Q2,female,30-34,11598.87565636927,
MWI_4_1,Census 2018,CY2024Q2,female,35-39,8297.231771742974,
MWI_4_1,Census 2018,CY2024Q2,female,40-44,4909.77249801911,
MWI_4_1,Census 2018,CY2024Q2,female,45-49,4002.8107273820456,
MWI_4_1,Census 2018,CY2024Q2,female,50-54,4166.405408697617,
MWI_4_1,Census 2018,CY2024Q2,female,55-59,3041.5645666817636,
MWI_4_1,Census 2018,CY2024Q2,female,60-64,2280.1046427375886,
MWI_4_1,Census 2018,CY2024Q2,female,65-69,2429.6565532693994,
MWI_4_1,Census 2018,CY2024Q2,female,70-74,1133.3155530891993,
MWI_4_1,Census 2018,CY2024Q2,female,75-79,1159.0190711480627,
MWI_4_1,Census 2018,CY2024Q2,female,80+,1874.0341080376247,
MWI_4_1,Census 2018,CY2024Q2,male,00-04,13240.987260856033,
MWI_4_1,Census 2018,CY2024Q2,male,05-09,18195.484980088688,
MWI_4_1,Census 2018,CY2024Q2,male,10-14,28933.964295339218,
MWI_4_1,Census 2018,CY2024Q2,male,15-19,16786.01900822184,
MWI_4_1,Census 2018,CY2024Q2,male,20-24,11379.738349760302,
MWI_4_1,Census 2018,CY2024Q2,male,25-29,7982.576485630641,
MWI_4_1,Census 2018,CY2024Q2,male,30-34,10415.233325475352,
MWI_4_1,Census 2018,CY2024Q2,male,35-39,10051.227308969992,
MWI_4_1,Census 2018,CY2024Q2,male,40-44,6432.508255653103,
MWI_4_1,Census 2018,CY2024Q2,male,45-49,4269.625263635763,
MWI_4_1,Census 2018,CY2024Q2,male,50-54,3307.8549815487195,
MWI_4_1,Census 2018,CY2024Q2,male,55-59,2617.6080200021815,
MWI_4_1,Census 2018,CY2024Q2,male,60-64,1958.0869501980028,
MWI_4_1,Census 2018,CY2024Q2,male,65-69,2407.4082667279217,
MWI_4_1,Census 2018,CY2024Q2,male,70-74,1142.879695891344,
MWI_4_1,Census 2018,CY2024Q2,male,75-79,1037.9501014504829,
MWI_4_1,Census 2018,CY2024Q2,male,80+,926.6086689443623,
MWI_4_1,Census 2018,CY2025Q2,female,00-04,13741.26685109657,
MWI_4_1,Census 2018,CY2025Q2,female,05-09,19708.210650750385,
MWI_4_1,Census 2018,CY2025Q2,female,10-14,29743.572782220952,
MWI_4_1,Census 2018,CY2025Q2,female,15-19,17503.204599926732,
MWI_4_1,Census 2018,CY2025Q2,female,20-24,13517.443113998504,
MWI_4_1,Census 2018,CY2025Q2,female,25-29,8315.351639211904,
MWI_4_1,Census 2018,CY2025Q2,female,30-34,11922.596040738435,
MWI_4_1,Census 2018,CY2025Q2,female,35-39,9195.145774529215,
MWI_4_1,Census 2018,CY2025Q2,female,40-44,5027.367072906349,
MWI_4_1,Census 2018,CY2025Q2,female,45-49,3949.802921981525,
MWI_4_1,Census 2018,CY2025Q2,female,50-54,4262.620293141846,
MWI_4_1,Census 2018,CY2025Q2,female,55-59,3205.8816281407485,
MWI_4_1,Census 2018,CY2025Q2,female,60-64,2378.002849420025,
MWI_4_1,Census 2018,CY2025Q2,female,65-69,2619.528817399419,
MWI_4_1,Census 2018,CY2025Q2,female,70-74,1185.5840666814067,
MWI_4_1,Census 2018,CY2025Q2,female,75-79,1148.8034602982061,
MWI_4_1,Census 2018,CY2025Q2,female,80+,2045.5981744161816,
MWI_4_1,Census 2018,CY2025Q2,male,00-04,12864.790200187055,
MWI_4_1,Census 2018,CY2025Q2,male,05-09,18197.83343100442,
MWI_4_1,Census 2018,CY2025Q2,male,10-14,30135.761643475525,
MWI_4_1,Census 2018,CY2025Q2,male,15-19,18222.122555108137,
MWI_4_1,Census 2018,CY2025Q2,male,20-24,11501.349091687835,
MWI_4_1,Census 2018,CY2025Q2,male,25-29,8022.14773602286,
MWI_4_1,Census 2018,CY2025Q2,male,30-34,10910.503203601644,
MWI_4_1,Census 2018,CY2025Q2,male,35-39,11323.67300430689,
MWI_4_1,Census 2018,CY2025Q2,male,40-44,7063.376074083341,
MWI_4_1,Census 2018,CY2025Q2,male,45-49,4353.256910345453,
MWI_4_1,Census 2018,CY2025Q2,male,50-54,3329.1633187321263,
MWI_4_1,Census 2018,CY2025Q2,male,55-59,2661.6605462510415,
MWI_4_1,Census 2018,CY2025Q2,male,60-64,2051.960504471912,
MWI_4_1,Census 2018,CY2025Q2,male,65-69,2592.9324181424513,
MWI_4_1,Census 2018,CY2025Q2,male,70-74,1262.7689538041986,
MWI_4_1,Census 2018,CY2025Q2,male,75-79,1052.045508198747,
MWI_4_1,Census 2018,CY2025Q2,male,80+,931.6790135460128,
MWI_4_10,Census 2018,CY2008Q2,female,00-04,21298.858048214734,
MWI_4_10,Census 2018,CY2008Q2,female,05-09,17276.511375225342,
MWI_4_10,Census 2018,CY2008Q2,female,10-14,14459.308776666212,
MWI_4_10,Census 2018,CY2008Q2,female,15-19,12727.257775616667,0.13037426785907186
MWI_4_10,Census 2018,CY2008Q2,female,20-24,10197.085033596148,0.2805514905625778
MWI_4_10,Census 2018,CY2008Q2,female,25-29,8033.58584784564,0.26695019139413634
MWI_4_10,Census 2018,CY2008Q2,female,30-34,6814.948760080176,0.2533927196125336
MWI_4_10,Census 2018,CY2008Q2,female,35-39,5558.02905201687,0.1928578084886081
MWI_4_10,Census 2018,CY2008Q2,female,40-44,4209.195546559625,0.09901027683081812
MWI_4_10,Census 2018,CY2008Q2,female,45-49,3220.2341849740583,0.03918652190641167
MWI_4_10,Census 2018,CY2008Q2,female,50-54,2657.169241085722,
MWI_4_10,Census 2018,CY2008Q2,female,55-59,2079.12625213143,
MWI_4_10,Census 2018,CY2008Q2,female,60-64,1853.1584636451985,
MWI_4_10,Census 2018,CY2008Q2,female,65-69,1458.0917647367405,
MWI_4_10,Census 2018,CY2008Q2,female,70-74,1222.0544406948563,
MWI_4_10,Census 2018,CY2008Q2,female,75-79,919.0161840930336,
MWI_4_10,Census 2018,CY2008Q2,female,80+,1313.100893348723,
MWI_4_10,Census 2018,CY2008Q2,male,00-04,20663.927966624295,
MWI_4_10,Census 2018,CY2008Q2,male,05-09,16481.501539921534,
MWI_4_10,Census 2018,CY2008Q2,male,10-14,13924.9644009797,
MWI_4_10,Census 2018,CY2008Q2,male,15-19,12303.055815357518,
MWI_4_10,Census 2018,CY2008Q2,male,20-24,10194.004056965041,
MWI_4_10,Census 2018,CY2008Q2,male,25-29,7866.020388458214,
MWI_4_10,Census 2018,CY2008Q2,male,30-34,6262.510975687593,
MWI_4_10,Census 2018,CY2008Q2,male,35-39,5222.9685609825465,
MWI_4_10,Census 2018,CY2008Q2,male,40-44,4143.087292703229,
MWI_4_10,Census 2018,CY2008Q2,male,45-49,3320.9467125823735,
MWI_4_10,Census 2018,CY2008Q2,male,50-54,2452.9477941109685,
MWI_4_10,Census 2018,CY2008Q2,male,55-59,1954.0173784672604,
MWI_4_10,Census 2018,CY2008Q2,male,60-64,1545.999689342798,
MWI_4_10,Census 2018,CY2008Q2,male,65-69,1261.0355409026536,
MWI_4_10,Census 2018,CY2008Q2,male,70-74,990.9071112845884,
MWI_4_10,Census 2018,CY2008Q2,male,75-79,705.9635423845006,
MWI_4_10,Census 2018,CY2008Q2,male,80+,880.982599184831,
MWI_4_10,Census 2018,CY2009Q2,female,00-04,22134.979427133483,
MWI_4_10,Census 2018,CY2009Q2,female,05-09,17671.457887500455,
MWI_4_10,Census 2018,CY2009Q2,female,10-14,15115.267462228743,
MWI_4_10,Census 2018,CY2009Q2,female,15-19,13165.745234181994,0.12368300434839943
MWI_4_10,Census 2018,CY2009Q2,female,20-24,10714.760475399647,0.2724231987481744
MWI_4_10,Census 2018,CY2009Q2,female,25-29,8224.317653201399,0.25922645160228525
MWI_4_10,Census 2018,CY2009Q2,female,30-34,7014.16085861053,0.24956556512131067
MWI_4_10,Census 2018,CY2009Q2,female,35-39,5830.782525879921,0.18829651255879482
MWI_4_10,Census 2018,CY2009Q2,female,40-44,4427.927377297951,0.09471397039587567
MWI_4_10,Census 2018,CY2009Q2,female,45-49,3305.142586583515,0.037252684843895295
MWI_4_10,Census 2018,CY2009Q2,female,50-54,2718.4386877471156,
MWI_4_10,Census 2018,CY2009Q2,female,55-59,2146.9618430627615,
MWI_4_10,Census 2018,CY2009Q2,female,60-64,1864.8131786130693,
MWI_4_10,Census 2018,CY2009Q2,female,65-69,1541.908328331473,
MWI_4_10,Census 2018,CY2009Q2,female,70-74,1221.4357444499217,
MWI_4_10,Census 2018,CY2009Q2,female,75-79,957.0349741333641,
MWI_4_10,Census 2018,CY2009Q2,female,80+,1283.9554073536087,
MWI_4_10,Census 2018,CY2009Q2,male,00-04,21741.78524357177,
MWI_4_10,Census 2018,CY2009Q2,male,05-09,16762.220151114874,
MWI_4_10,Census 2018,CY2009Q2,male,10-14,14532.945274186628,
MWI_4_10,Census 2018,CY2009Q2,male,15-19,12724.00810126068,
MWI_4_10,Census 2018,CY2009Q2,male,20-24,10638.816826060209,
MWI_4_10,Census 2018,CY2009Q2,male,25-29,8101.572087419566,
MWI_4_10,Census 2018,CY2009Q2,male,30-34,6417.506461381603,
MWI_4_10,Census 2018,CY2009Q2,male,35-39,5409.226315683837,
MWI_4_10,Census 2018,CY2009Q2,male,40-44,4347.459123351325,
MWI_4_10,Census 2018,CY2009Q2,male,45-49,3438.89440745788,
MWI_4_10,Census 2018,CY2009Q2,male,50-54,2550.860176743192,
MWI_4_10,Census 2018,CY2009Q2,male,55-59,1998.2918967947692,
MWI_4_10,Census 2018,CY2009Q2,male,60-64,1573.9774445164073,
MWI_4_10,Census 2018,CY2009Q2,male,65-69,1302.2071494650593,
MWI_4_10,Census 2018,CY2009Q2,male,70-74,996.1253232892861,
MWI_4_10,Census 2018,CY2009Q2,male,75-79,732.012368739483,
MWI_4_10,Census 2018,CY2009Q2,male,80+,900.6696500613484,
MWI_4_10,Census 2018,CY2010Q2,female,00-04,22839.266301449523,
MWI_4_10,Census 2018,CY2010Q2,female,05-09,18065.642499950816,
MWI_4_10,Census 2018,CY2010Q2,female,10-14,15853.98176784547,
MWI_4_10,Census 2018,CY2010Q2,female,15-19,13558.440095976468,0.12327513337488596
MWI_4_10,Census 2018,CY2010Q2,female,20-24,11280.13137080907,0.27179438729353456
MWI_4_10,Census 2018,CY2010Q2,female,25-29,8460.88736809281,0.255632088397948
MWI_4_10,Census 2018,CY2010Q2,female,30-34,7208.112293226554,0.24115630598838886
MWI_4_10,Census 2018,CY2010Q2,female,35-39,6104.833021684564,0.1760267983578208
MWI_4_10,Census 2018,CY2010Q2,female,40-44,4658.301458242193,0.0870514090991851
MWI_4_10,Census 2018,CY2010Q2,female,45-49,3405.930886649907,0.034155347827100835
MWI_4_10,Census 2018,CY2010Q2,female,50-54,2770.745074357666,
MWI_4_10,Census 2018,CY2010Q2,female,55-59,2235.922114170235,
MWI_4_10,Census 2018,CY2010Q2,female,60-64,1865.2672804409244,
MWI_4_10,Census 2018,CY2010Q2,female,65-69,1640.1698491131535,
MWI_4_10,Census 2018,CY2010Q2,female,70-74,1218.2651475031366,
MWI_4_10,Census 2018,CY2010Q2,female,75-79,1000.9585135042166,
MWI_4_10,Census 2018,CY2010Q2,female,80+,1269.6165751098677,
MWI_4_10,Census 2018,CY2010Q2,male,00-04,22637.82010822499,
MWI_4_10,Census 2018,CY2010Q2,male,05-09,17070.603250112992,
MWI_4_10,Census 2018,CY2010Q2,male,10-14,15197.85501188361,
MWI_4_10,Census 2018,CY2010Q2,male,15-19,13128.852386249406,
MWI_4_10,Census 2018,CY2010Q2,male,20-24,11080.006451083778,
MWI_4_10,Census 2018,CY2010Q2,male,25-29,8375.171434257578,
MWI_4_10,Census 2018,CY2010Q2,male,30-34,6601.8205711826695,
MWI_4_10,Census 2018,CY2010Q2,male,35-39,5592.973738004799,
MWI_4_10,Census 2018,CY2010Q2,male,40-44,4570.789084387922,
MWI_4_10,Census 2018,CY2010Q2,male,45-49,3549.7246260362626,
MWI_4_10,Census 2018,CY2010Q2,male,50-54,2666.9417243307857,
MWI_4_10,Census 2018,CY2010Q2,male,55-59,2041.7592541331303,
