indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
prevalence,DEMO2004DHS,CY2004Q4,MWI_1_3_demo,Southern,all,female,Y040_044,85,100,78.98766977114333,0.23236693465115035,0.04734148800948255,0.1524925231728211,0.33742195629210764
prevalence,DEMO2004DHS,CY2004Q4,MWI_1_3_demo,Southern,all,female,Y045_049,83,108,85.11596776272035,0.2073214057937114,0.04275462976486419,0.13574926583967212,0.30338257358905235
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y015_049,59,818,682.9000358968328,0.08084591142379009,0.01421436148039934,0.05701045508293901,0.1134478184284501
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y015_024,59,381,320.7521139136476,0.05521357349013299,0.01370995318321881,0.03373619757688513,0.08910317680794096
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y025_034,57,233,189.46947383353248,0.08163347640901927,0.02150548640687025,0.04821881496671874,0.13492134802647296
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y035_049,53,204,172.77406905399636,0.1288506809593882,0.03264485114327335,0.07718878730705488,0.20732135418081424
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y025_049,58,437,362.173282777588,0.10382550745882954,0.01944710202187285,0.07142075428613637,0.14858029171335824
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y015_019,51,192,161.44911948149715,0.03629755179053524,0.01489656303872182,0.01608423798809493,0.07985167151986156
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y020_024,58,189,159.35183124825113,0.07485747750986833,0.02564533287735027,0.03768228737770059,0.14324824673001985
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y025_029,50,140,113.60310466628648,0.07912332582480072,0.026597110065546,0.04031955135143842,0.1494561491608369
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y030_034,44,93,75.88766118112127,0.08531089359656079,0.02514971068000108,0.04724681015077901,0.14923757625353795
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y035_039,41,71,60.11805457096834,0.2066345112978395,0.06779768960795499,0.10378159357395016,0.36940520534899457
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y040_044,42,82,69.15899836944382,0.08509469894773734,0.0394236557574381,0.0333252645958327,0.20059730512178023
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y045_049,32,51,43.92645640370835,0.08312417995296882,0.03258729056663824,0.03773636449683509,0.17327265399038297
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y015_049,59,370,303.44103749573765,0.05395285117747928,0.01203162116014615,0.0346837279552149,0.0830067189334806
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y015_024,50,156,128.89783790275064,0.00703307993042556,0.00703582923961738,9.82241696061284e-4,0.04854714143482949
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y025_034,48,124,99.20965819756164,0.0817864281710933,0.02593722188529181,0.04330348429625351,0.14913719123532948
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y035_049,46,90,75.56897392864619,0.0999458626769156,0.03750668493709491,0.04675205797893528,0.2009069178532547
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y025_049,56,214,174.5760310444447,0.0893315439493597,0.02022444971097006,0.05683531599149138,0.13769529488631174
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y015_019,38,81,68.28207217508438,0,0,,
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y020_024,43,75,60.63565527653287,0.01475851578348671,0.01457145095751924,0.00209694376136582,0.0964804082173319
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y025_029,40,73,58.29171106088086,0.0733471949603143,0.03128763831057552,0.03111032344445843,0.1632642371923622
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y030_034,31,51,40.927439743700205,0.09404782689975254,0.03749786287255214,0.04197637719362907,0.1974037426783598
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y035_039,25,32,26.435894010566273,0.238806076567885,0.08511917232643147,0.11135165775219338,0.4399255188427713
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y040_044,26,33,28.09097725349693,0,0,,
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y045_049,21,25,21.49170525236928,0.03027327930033361,0.03044074664067989,0.0040738670521195,0.1924113522498343
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y050_054,19,24,22.209622335120475,0.11809912274026552,0.07940647995512595,0.02917441624636831,0.3737281024671545
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y015_049,59,448,380.569046881177,0.10409380817158514,0.01872479810946263,0.07269073629361246,0.14691396531534634
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y015_024,56,225,192.4142331209986,0.09033842243971324,0.02141187072440936,0.05624276616622786,0.14199379088465583
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y025_034,50,109,91.00364998026087,0.08144435384849794,0.02366053300452371,0.04553105934516243,0.14148571496614704
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y035_049,48,114,97.22913381619432,0.15185605806650937,0.03955862269646724,0.08930871348026542,0.2463583792820704
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y025_049,56,223,188.1814284631695,0.11839585544978191,0.02588711155129695,0.07629362371000242,0.17922397790322409
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y015_019,41,111,93.2399920016758,0.06404415264816213,0.02485105738999309,0.02946739547497967,0.13360762493974204
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y020_024,49,114,99.3494496604483,0.11655067320936316,0.04201170278019323,0.05597759872044119,0.22691433812852263
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y025_029,39,67,56.08980210314717,0.08621180139881142,0.03390504588865045,0.0390034385645683,0.1798649902327221
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y030_034,30,42,35.04747736973577,0.07438774939465635,0.03599330279936318,0.02803874661368032,0.18293321372963775
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y035_039,27,39,33.9032623687272,0.17830921409329265,0.0761941486723537,0.07262081868414624,0.37552669614289247
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y040_044,33,49,41.24237690872985,0.137362234099269,0.06155308080393886,0.05439767661628403,0.30592371378883765
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y045_049,19,26,22.53879792069016,0.13867137775781996,0.06028247677298818,0.05648870090428814,0.302131019250752
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y015_049,100,1137,864.5533938458091,0.05557574938690919,0.0086192183083336,0.04090703523436258,0.07509263319453258
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y015_024,95,473,359.034272073316,0.03371199951150272,0.01031678694529752,0.01840897823660858,0.06094627724113212
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y025_034,94,385,290.4616796612137,0.05901233505432903,0.0157665154117755,0.034700873261877097,0.09861634984392588
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y035_049,89,279,215.80006329609975,0.088970949120635745,0.01958868800011913,0.05732786503782692,0.135568146474068
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y025_049,99,664,505.5306604609819,0.07121913686906012,0.01280015528042501,0.04986022458434987,0.10075741758652625
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y015_019,87,219,168.01845806206717,0.00944083618315761,0.00722862198824263,0.00209057085003344,0.04155777230352379
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y020_024,83,254,191.01683242642372,0.05498897522662085,0.01712068384968511,0.02960378006878761,0.09990097369203228
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y025_029,81,237,176.39168318124345,0.04050794584137492,0.01770551503110395,0.01699410176795529,0.0934632736349277
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y030_034,74,148,115.6770748724649,0.09195446786114447,0.02500526623393904,0.05330492676700021,0.15406685783125262
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y035_039,71,118,88.36702094041902,0.1012803570219323,0.02968891268846189,0.05612770635510255,0.17598412748213108
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y040_044,56,98,79.79118114535234,0.08483493698305694,0.03174528356444696,0.03993284801088907,0.17122219368205574
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y045_049,45,63,48.86258509290147,0.07002771141565922,0.03082460545521367,0.02891763335844612,0.1599543513716307
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y015_049,100,531,403.623803359237,0.04689819017336509,0.00988465736250503,0.03091328657486697,0.07054698806984493
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y015_024,78,204,158.36436350764248,0.02393080083562949,0.01580009287149472,0.00646965182510228,0.08450981820914014
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y025_034,81,188,137.84150005631776,0.04787924041016386,0.01483125654913865,0.02589002870248955,0.0868788920949385
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y035_049,76,139,108.59398556547086,0.08016834695294046,0.02287636833933211,0.04529999034663292,0.13799620741840404
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y025_049,96,327,245.43969623714628,0.06108664848910027,0.01304206512472082,0.03999786779272853,0.09222624881621912
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y015_019,60,98,75.47491568501057,0,0,,
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y020_024,59,106,82.88973521107847,0.04566219878060931,0.03011629304042062,0.01219712084834597,0.15640673562695487
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y025_029,72,122,88.07424731684279,0.0280687184385754,0.01369700282111815,0.01067967696737895,0.0717187084279739
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y030_034,46,66,50.58703517630301,0.08852174498462298,0.03632040593028383,0.03863886369527381,0.19007121747401107
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y035_039,48,57,43.480241532563554,0.07571964554629819,0.03670678233821455,0.02847192222698548,0.1863348133610862
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y040_044,39,51,41.09751891531791,0.08453415037689893,0.04078374243959126,0.03182429711158301,0.20597315925932916
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y045_049,26,31,25.47547346128876,0.08266501398254839,0.04177020283329107,0.02970509522187912,0.20964426387259463
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y050_054,31,36,29.029592700464544,0.03182882676788848,0.03161603537086254,0.00438181581585907,0.19715484645243392
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y015_049,100,606,461.9011823416271,0.06368450984853577,0.01183052897538731,0.04407133267688421,0.09119350904365846
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y015_024,92,269,200.67197433420344,0.04146840152729291,0.01435595587298581,0.02087012384924825,0.08072062470692762
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y025_034,86,197,154.4135425476362,0.07064038179748865,0.02397530054586669,0.03582361937351921,0.13457246705412676
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y035_049,72,140,107.31563553756716,0.09828912678339612,0.02634336529313111,0.05738102694426124,0.16330874160450717
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y025_049,95,337,261.70982149780076,0.08186012167829745,0.01883641305150486,0.05173274777236403,0.12717952581839523
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y015_019,72,121,92.54484985636871,0.01718359545613031,0.01318904930076293,0.00376920625898038,0.07475656796289115
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y020_024,76,148,108.12794446937508,0.06216922146510021,0.01943198176495942,0.03334485867817536,0.1129976354824944
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y025_029,65,115,89.46346389740273,0.05489986316422075,0.02489804104542979,0.02217659386320916,0.1295133592677629
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y030_034,62,82,65.50502742681587,0.09494343584120424,0.03643841925514699,0.0436950383489578,0.19409940482480711
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y035_039,45,61,45.274645620408336,0.12930719189184545,0.0425718887831902,0.06609945100777782,0.2375810956649946
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y040_044,36,47,38.6939431941096,0.08515321053668183,0.04989732050660927,0.02583912699691838,0.2462112163536793
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y045_049,28,32,23.50007097407138,0.05758371882042447,0.03353537476719,0.01787373731958332,0.17022591494479758
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y015_049,82,661,412.3331175171992,0.07144087645568944,0.01272539178588414,0.05017588609408945,0.1007620912135169
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y015_024,73,232,141.08759740579393,0.0239254223643789,0.00817673524538907,0.01219026728555738,0.04642665549901592
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y025_034,73,231,145.7730637310351,0.09402837032278584,0.02175949914178176,0.05918663315422109,0.14619345936460532
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y035_049,69,198,125.78106314605982,0.0982749607862512,0.02288117710989596,0.06165235768125732,0.153102543574696
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y025_049,78,429,271.2536309270136,0.09592486777562576,0.01789563484360007,0.06612521606413763,0.13718117765419707
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y015_019,52,106,66.14616635496111,0.00487377276886802,0.0049313059800261,6.671592109670568e-4,0.03468363069635932
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y020_024,59,126,75.18872448434533,0.03933269861553613,0.01398895756380044,0.01943244056218024,0.07799138346744279
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y025_029,64,117,71.6700853376752,0.04274448798078974,0.01534624880721074,0.02096068680163292,0.08519742838911422
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y030_034,55,114,74.24452626074613,0.14671721441007005,0.03915074767239143,0.08521445922614311,0.2409186824247158
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y035_039,44,68,41.82345514126539,0.10452156150838383,0.03888305210519507,0.04916327980106325,0.20854236039820764
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y040_044,48,80,52.17266390544113,0.13285853989510835,0.03792802268186898,0.0743874534831593,0.2260648982216475
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y045_049,35,50,32.74257062657009,0.04111149126293956,0.02064424282027139,0.01512918355267673,0.10687283026403852
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y015_049,79,294,185.1368392260077,0.07362044205278902,0.0195359313578171,0.04336412736663065,0.12228878105107542
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y015_024,47,94,57.71168428333653,0.00369329632552067,0.00374826868840667,5.031865453759021e-4,0.02657046267287166
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y025_034,60,109,71.1758136665161,0.11936894322427818,0.0355706745587937,0.06527547477902566,0.208299877246822
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y035_049,57,91,56.37179308886646,0.08448451362860926,0.02859301185639183,0.04280043045207114,0.1599803459800767
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y025_049,76,200,127.52370517027111,0.10371400950645732,0.026847178697079,0.06164809789907431,0.16930483855862324
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y015_019,28,48,31.47865926500872,0,0,,
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y020_024,35,46,26.837002554336717,0.00722489420807006,0.00734658795295854,9.76603854924681e-4,0.05139309065228499
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y025_029,47,57,37.64320807125237,0.0259141271121281,0.01407546746006508,0.00883987995999334,0.07352104800504128
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y030_034,37,52,33.779944113408725,0.23662406599717808,0.07150547311259005,0.12486447526989829,0.4024165731297219
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y035_039,28,35,21.10399822502623,0.10859026623040877,0.05226667363498193,0.04056214190535406,0.2598145933756141
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y040_044,26,31,21.04277953280781,0.07430262197052061,0.04600422978351783,0.02117958278949798,0.22943721435828332
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y045_049,21,25,15.070629271352685,0.05843912318893179,0.03431105958405087,0.01795586906960963,0.17402182526406507
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y050_054,11,17,12.550114946115803,0.03902830035076663,0.04041064370798836,0.00489096835822064,0.2512693462113623
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y015_049,77,367,232.6502686404716,0.06925896984682435,0.01298247494196797,0.0477495278865699,0.09944577136540106
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y015_024,65,138,84.1220974687814,0.03999209616941524,0.01432189690210294,0.01965836471421233,0.07964932734884092
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y025_034,60,122,75.6893977926328,0.06569361298920609,0.02118449634600659,0.03451352362442409,0.1214975526898369
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y035_049,53,107,74.85086271900148,0.11398599062541624,0.03197085824963035,0.06469962951087133,0.1930671861781524
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y025_049,68,229,148.86305380273222,0.08714234421885286,0.01886246329919318,0.05658397853968281,0.1318965938597417
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y015_019,41,58,34.68500814723388,0.00944333769439459,0.00953173930376094,0.00129218292596964,0.06563329383701007
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y020_024,46,80,49.4380939381292,0.06157553707245938,0.02352019663568009,0.02870065677784239,0.12717614168047955
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y025_029,41,60,35.15026064395058,0.06595641829126977,0.02995207694165296,0.02650816629078323,0.15477620307912046
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y030_034,40,62,40.59000034591095,0.06547757923830923,0.02790763431086495,0.02786217646359096,0.14623660956501666
