indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y040_044,42,82,69.15899836944382,0.08509469894773733,0.039423655757438086,0.0333252645958327,0.20059730512178023
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,both,Y045_049,32,51,43.92645640370835,0.08312417995296885,0.03258729056663825,0.0377363644968351,0.17327265399038305
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y015_049,59,370,303.4410374957396,0.053952851177479146,0.01203162116014613,0.03468372795521481,0.08300671893348044
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y015_024,50,156,128.89783790275106,0.007033079930425561,0.007035829239617378,9.82241696061283e-4,0.04854714143482944
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y025_034,48,124,99.20965819756186,0.08178642817109323,0.025937221885291788,0.04330348429625349,0.14913719123532931
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y035_049,46,90,75.5689739286461,0.0999458626769156,0.037506684937094914,0.04675205797893528,0.2009069178532547
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y015_019,38,81,68.28207217508437,0,0,NA,NA
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y020_024,43,75,60.63565527653286,0.014758515783486713,0.014571450957519242,0.00209694376136582,0.0964804082173319
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y025_029,40,73,58.29171106088089,0.07334719496031429,0.031287638310575516,0.031110323444458434,0.1632642371923622
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y030_034,31,51,40.92743974370019,0.09404782689975254,0.03749786287255215,0.04197637719362907,0.1974037426783598
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y035_039,25,32,26.435894010566265,0.23880607656788502,0.08511917232643147,0.11135165775219338,0.4399255188427713
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y040_044,26,33,28.090977253496927,0,0,NA,NA
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y045_049,21,25,21.491705252369286,0.03027327930033361,0.03044074664067989,0.004073867052119509,0.19241135224983422
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,male,Y050_054,19,24,22.209622335120468,0.11809912274026554,0.07940647995512597,0.029174416246368316,0.3737281024671545
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y015_049,59,448,380.5690468811785,0.10409380817158514,0.018724798109462624,0.07269073629361249,0.14691396531534628
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y015_024,56,225,192.41423312099906,0.0903384224397131,0.02141187072440933,0.05624276616622776,0.1419937908846556
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y025_034,50,109,91.00364998026082,0.08144435384849791,0.023660533004523712,0.04553105934516242,0.141485714966147
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y035_049,48,114,97.2291338161943,0.15185605806650937,0.03955862269646725,0.08930871348026542,0.24635837928207038
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y015_019,41,111,93.23999200167576,0.06404415264816217,0.024851057389993103,0.02946739547497971,0.1336076249397421
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y020_024,49,114,99.3494496604483,0.11655067320936324,0.04201170278019325,0.055977598720441245,0.22691433812852274
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y025_029,39,67,56.089802103147235,0.0862118013988114,0.03390504588865045,0.0390034385645683,0.17986499023272198
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y030_034,30,42,35.04747736973578,0.07438774939465635,0.035993302799363185,0.02803874661368032,0.18293321372963778
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y035_039,27,39,33.903262368727205,0.17830921409329267,0.07619414867235373,0.07262081868414624,0.3755266961428926
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y040_044,33,49,41.24237690872986,0.137362234099269,0.061553080803938856,0.05439767661628403,0.30592371378883765
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_1_demo,Northern,all,female,Y045_049,19,26,22.53879792069016,0.13867137775781999,0.06028247677298819,0.056488700904288175,0.30213101925075214
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y015_049,100,1137,864.553393845819,0.05557574938690898,0.008619218308333568,0.04090703523436242,0.07509263319453226
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y015_024,95,473,359.03427207331765,0.03371199951150266,0.010316786945297501,0.018408978236608538,0.06094627724113202
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y025_034,94,385,290.4616796612138,0.05901233505432899,0.015766515411775494,0.03470087326187709,0.09861634984392578
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y035_049,89,279,215.80006329610003,0.08897094912063569,0.019588688000119123,0.05732786503782687,0.1355681464740679
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y015_019,87,219,168.01845806206694,0.009440836183157619,0.007228621988242643,0.0020905708500334502,0.04155777230352385
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y020_024,83,254,191.0168324264241,0.054988975226620794,0.01712068384968509,0.02960378006878759,0.09990097369203213
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y025_029,81,237,176.39168318124354,0.040507945841374904,0.017705515031103947,0.01699410176795528,0.09346327363492765
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y030_034,74,148,115.67707487246501,0.09195446786114446,0.02500526623393904,0.05330492676700021,0.15406685783125262
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y035_039,71,118,88.36702094041901,0.10128035702193235,0.02968891268846191,0.05612770635510258,0.17598412748213116
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y040_044,56,98,79.79118114535228,0.08483493698305698,0.031745283564446974,0.03993284801088909,0.17122219368205577
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,both,Y045_049,45,63,48.86258509290141,0.07002771141565924,0.030824605455213688,0.02891763335844612,0.1599543513716308
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y015_049,100,531,403.6238033592395,0.046898190173364974,0.009884657362505005,0.030913286574866892,0.07054698806984475
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y015_024,78,204,158.3643635076423,0.023930800835629505,0.015800092871494725,0.006469651825102288,0.0845098182091402
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y025_034,81,188,137.84150005631764,0.047879240410163865,0.014831256549138654,0.02589002870248955,0.0868788920949385
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y035_049,76,139,108.59398556547082,0.08016834695294048,0.022876368339332116,0.04529999034663292,0.13799620741840404
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y015_019,60,98,75.4749156850105,0,0,NA,NA
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y020_024,59,106,82.88973521107842,0.045662198780609314,0.030116293040420638,0.012197120848345962,0.15640673562695492
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y025_029,72,122,88.07424731684259,0.02806871843857542,0.01369700282111816,0.010679676967378952,0.0717187084279739
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y030_034,46,66,50.58703517630296,0.08852174498462301,0.03632040593028385,0.03863886369527381,0.19007121747401107
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y035_039,48,57,43.48024153256355,0.0757196455462982,0.03670678233821456,0.028471922226985504,0.18633481336108626
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y040_044,39,51,41.097518915317934,0.08453415037689892,0.04078374243959125,0.03182429711158301,0.20597315925932907
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y045_049,26,31,25.47547346128878,0.08266501398254836,0.04177020283329107,0.029705095221879106,0.20964426387259458
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,male,Y050_054,31,36,29.029592700464555,0.03182882676788848,0.031616035370862536,0.004381815815859072,0.19715484645243392
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y015_049,100,606,461.901182341628,0.06368450984853576,0.011830528975387312,0.04407133267688421,0.09119350904365846
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y015_024,92,269,200.67197433420426,0.04146840152729283,0.014355955872985783,0.020870123849248218,0.08072062470692741
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y025_034,86,197,154.41354254763604,0.07064038179748867,0.023975300545866707,0.035823619373519223,0.1345724670541268
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y035_049,72,140,107.31563553756712,0.09828912678339617,0.026343365293131124,0.05738102694426126,0.16330874160450723
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y015_019,72,121,92.54484985636869,0.01718359545613032,0.013189049300762938,0.0037692062589803877,0.07475656796289115
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y020_024,76,148,108.12794446937484,0.062169221465100254,0.019431981764959444,0.033344858678175396,0.11299763548249449
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y025_029,65,115,89.46346389740256,0.05489986316422079,0.02489804104542982,0.022176593863209172,0.12951335926776303
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y030_034,62,82,65.50502742681586,0.09494343584120431,0.036438419255147,0.043695038348957826,0.1940994048248072
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y035_039,45,61,45.274645620408364,0.1293071918918454,0.042571888783190195,0.06609945100777777,0.23758109566499452
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y040_044,36,47,38.69394319410962,0.08515321053668182,0.04989732050660926,0.02583912699691838,0.24621121635367926
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_2_demo,Central-East,all,female,Y045_049,28,32,23.50007097407138,0.05758371882042447,0.03353537476719,0.01787373731958332,0.17022591494479758
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y015_049,82,661,412.33311751719754,0.07144087645568957,0.012725391785884164,0.050175886094089545,0.10076209121351705
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y015_024,73,232,141.08759740579438,0.02392542236437888,0.008176735245389066,0.012190267285557372,0.046426655499015874
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y025_034,73,231,145.77306373103514,0.09402837032278583,0.02175949914178175,0.05918663315422109,0.14619345936460526
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y035_049,69,198,125.7810631460602,0.09827496078625107,0.022881177109895925,0.06165235768125721,0.15310254357469574
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y015_019,52,106,66.14616635496114,0.0048737727688680215,0.004931305980026105,6.671592109670557e-4,0.03468363069635932
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y020_024,59,126,75.18872448434536,0.039332698615536135,0.01398895756380044,0.01943244056218024,0.07799138346744279
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y025_029,64,117,71.67008533767529,0.04274448798078972,0.01534624880721074,0.020960686801632898,0.08519742838911422
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y030_034,55,114,74.24452626074617,0.14671721441007005,0.03915074767239144,0.08521445922614308,0.2409186824247158
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y035_039,44,68,41.8234551412654,0.10452156150838383,0.03888305210519507,0.049163279801063255,0.20854236039820764
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y040_044,48,80,52.17266390544113,0.13285853989510837,0.03792802268186899,0.07438745348315932,0.22606489822164752
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,both,Y045_049,35,50,32.74257062657011,0.041111491262939566,0.02064424282027139,0.01512918355267673,0.10687283026403852
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y015_049,79,294,185.13683922600833,0.07362044205278884,0.019535931357817046,0.04336412736663055,0.12228878105107512
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y015_024,47,94,57.7116842833365,0.0036932963255206785,0.0037482686884066714,5.031865453759021e-4,0.02657046267287166
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y025_034,60,109,71.1758136665162,0.11936894322427817,0.035570674558793695,0.06527547477902564,0.20829987724682195
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y035_049,57,91,56.371793088866404,0.08448451362860929,0.02859301185639185,0.04280043045207116,0.1599803459800768
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y015_019,28,48,31.478659265008698,0,0,NA,NA
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y020_024,35,46,26.83700255433671,0.007224894208070062,0.007346587952958548,9.76603854924681e-4,0.05139309065228499
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y025_029,47,57,37.64320807125235,0.025914127112128107,0.014075467460065086,0.008839879959993354,0.0735210480050413
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y030_034,37,52,33.7799441134087,0.23662406599717817,0.07150547311259008,0.12486447526989831,0.4024165731297221
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y035_039,28,35,21.103998225026224,0.1085902662304088,0.05226667363498194,0.04056214190535409,0.25981459337561413
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y040_044,26,31,21.042779532807803,0.07430262197052061,0.046004229783517835,0.021179582789497983,0.22943721435828335
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y045_049,21,25,15.070629271352676,0.058439123188931796,0.034311059584050875,0.01795586906960963,0.17402182526406507
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,male,Y050_054,11,17,12.550114946115801,0.03902830035076664,0.040410643707988365,0.004890968358220649,0.2512693462113622
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y015_049,77,367,232.65026864047115,0.06925896984682432,0.01298247494196797,0.04774952788656988,0.09944577136540102
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y015_024,65,138,84.12209746878155,0.039992096169415216,0.014321896902102938,0.019658364714212326,0.07964932734884089
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y025_034,60,122,75.68939779263276,0.06569361298920606,0.021184496346006585,0.03451352362442406,0.1214975526898369
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y035_049,53,107,74.85086271900151,0.11398599062541623,0.03197085824963035,0.06469962951087133,0.19306718617815238
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y015_019,41,58,34.6850081472339,0.009443337694394593,0.009531739303760937,0.0012921829259696426,0.06563329383701007
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y020_024,46,80,49.43809393812919,0.06157553707245937,0.023520196635680092,0.028700656777842382,0.12717614168047947
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y025_029,41,60,35.1502606439506,0.06595641829126973,0.029952076941652937,0.026508166290783234,0.15477620307912038
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y030_034,40,62,40.59000034591095,0.06547757923830926,0.02790763431086496,0.027862176463590987,0.14623660956501672
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y035_039,25,33,24.676031511100806,0.09804124006467246,0.04829645730669198,0.03592851086712075,0.24072169924627035
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y040_044,35,49,31.701263152305657,0.18080780941797076,0.05967496972790611,0.09107833636284189,0.32712235674564416
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_3_demo,Central-West,all,female,Y045_049,19,25,18.74410468535169,0.021125239555379004,0.021033616305069825,0.0029308917787557406,0.13677276743975156
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y015_049,161,1500,1200.821862464314,0.17238260910503903,0.013099964498210694,0.14819831102780726,0.1995887691343554
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y015_024,151,642,515.8824242422442,0.10218891176362656,0.015219008945060175,0.07598038913505123,0.13610613022953186
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y025_034,148,479,386.8384164606024,0.24148436573106696,0.022702408126464766,0.1998102913697967,0.2887142314287696
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y035_049,136,379,298.25959686108456,0.20431131388263302,0.022784736106967067,0.16324737852235144,0.2525865591570539
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y015_019,125,312,249.65978145687944,0.034223465202888145,0.011782200824680997,0.017315367844839034,0.0665242726594392
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y020_024,131,330,267.13176190635704,0.1712708450848211,0.023946383378327562,0.12928279402147855,0.22339690819031466
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y025_029,118,274,219.37435340799698,0.2439960810711285,0.03004033121575626,0.18998895853190828,0.3075268912842011
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y030_034,113,205,167.55648836427915,0.23829668965079082,0.03339638780308589,0.1790708035960548,0.30972063575926173
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y035_039,92,139,108.2076254027178,0.22401898370191317,0.0392347214504618,0.15646562938977832,0.31001905126114615
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y040_044,90,140,112.57636144951509,0.18634712950035393,0.03531282319297435,0.12670638419731198,0.2655252158135642
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,both,Y045_049,70,100,77.90168848577142,0.20272769154572015,0.04047524774845278,0.13468584218850715,0.29348506239148603
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,male,Y015_049,154,621,495.24361845731335,0.13103256583143552,0.016570056945765806,0.1018271361138818,0.16705651739413072
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,male,Y015_024,122,267,214.9782340839283,0.04297601996321113,0.014597733529311195,0.021906409298701718,0.08259906639006563
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,male,Y025_034,111,206,166.20042681338072,0.21085828069820434,0.03363955047320703,0.1523878214619056,0.2842402211865487
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,male,Y035_049,92,148,114.71143461409541,0.18032866150077134,0.03170071611762652,0.1262562109741212,0.25090887410423124
prevalence,DEMO2004DHS,CY2004Q4,MWI_2_4_demo,South-East,all,male,Y015_019,89,149,119.20334929298875,0.014294873303804592,0.010390653704846814,0.003406101317535455,0.057968577277481975
